,name,year,miles_driven,price_per_mile,mileage,selling_price,seller_type,owner,transmission,engine,torque,seats,fuel
4214,Tata Sumo SE,2002,74564,$1.29,33.09mpg,1315.2096,Individual,First Owner,Manual,2956 CC,250Nm@ 1600-2000rpm,7.0,Diesel
831,Hyundai Santro Xing XS,2007,62137,$1.53,41.87mpg,1301.5095,Individual,Second Owner,Manual,1086 CC,"9.8@ 3,000(kgm@ rpm)",5.0,Petrol
5491,Chevrolet Spark 1.0 PS,2011,27340,$3.47,37.63mpg,1301.5095,Individual,Second Owner,Manual,995 CC,90.3Nm@ 4200rpm,5.0,Petrol
1195,Maruti Alto LXi,2007,43496,$2.18,46.34mpg,1301.5095,Individual,Second Owner,Manual,796 CC,62Nm@ 3000rpm,5.0,Petrol
4112,Tata Sumo SE Plus BSII,2000,74564,$1.27,28.7mpg,1301.5095,Individual,Fourth & Above Owner,Manual,1948 CC,12@ 2500(kgm@ rpm),10.0,Diesel
817,Maruti Alto Std,2008,74564,$1.27,46.34mpg,1301.5095,Individual,First Owner,Manual,796 CC,62Nm@ 3000rpm,5.0,Petrol
7115,Tata New Safari 4X4 EXI BSIII,2007,74564,$1.27,28.23mpg,1301.5095,Individual,Second Owner,Manual,2092 CC,"20@ 3,750(kgm@ rpm)",7.0,Diesel
986,Chevrolet Spark 1.0 LT,2009,74564,$1.27,42.34mpg,1301.5095,Individual,Third Owner,Manual,995 CC,90.3Nm@ 4200rpm,5.0,Petrol
401,Tata Indigo LS,2012,164663,$0.58,39.99mpg,1301.5095,Individual,Second Owner,Manual,1405 CC,"13.5@ 2,500(kgm@ rpm)",5.0,Diesel
6797,Maruti Alto LX,2008,49710,$1.91,46.34mpg,1301.5095,Individual,Second Owner,Manual,796 CC,62Nm@ 3000rpm,5.0,Petrol
6532,Tata Nano Twist XT,2014,31068,$3.06,59.74mpg,1301.5095,Individual,Second Owner,Manual,624 CC,51Nm@ 4000+/-500rpm,4.0,Petrol
5296,Maruti Alto LXi,2008,43496,$2.18,46.34mpg,1301.5095,Individual,First Owner,Manual,796 CC,62Nm@ 3000rpm,5.0,Petrol
1245,Hyundai Getz GLX,2005,74564,$1.27,35.99mpg,1301.5095,Individual,Fourth & Above Owner,Manual,1341 CC,115Nm@ 3200rpm,5.0,Petrol
7215,Tata Indica V2 DL,2009,49710,$1.91,42.06mpg,1301.5095,Individual,Second Owner,Manual,1396 CC,85Nm@ 2500rpm,5.0,Diesel
2265,Tata Nano CX,2013,18641,$5.1,59.74mpg,1301.5095,Individual,First Owner,Manual,624 CC,51Nm@ 4000+/-500rpm,4.0,Petrol
1266,Maruti Alto LX,2005,43496,$2.18,46.34mpg,1301.5095,Individual,Third Owner,Manual,796 CC,62Nm@ 3000rpm,5.0,Petrol
2972,Maruti Alto LXi,2006,27340,$3.46,46.34mpg,1294.6594499999999,Individual,First Owner,Manual,796 CC,62Nm@ 3000rpm,5.0,Petrol
1456,Honda City 2017-2020 GXi,2006,49710,$1.87,41.63mpg,1276.164315,Individual,Second Owner,Manual,1497 CC,"12.7@ 2,700(kgm@ rpm)",5.0,Petrol
4563,Maruti Esteem Vxi - BSIII,2005,49710,$1.87,37.4mpg,1274.1093,Individual,Third Owner,Manual,1298 CC,110Nm@ 4500rpm,5.0,Petrol
11,Maruti Zen LX,2005,62137,$1.48,40.69mpg,1260.4092,Individual,Second Owner,Manual,993 CC,78Nm@ 4500rpm,5.0,Petrol
8079,Tata Indigo LS,2007,80157,$1.13,39.99mpg,1235.4339177,Individual,Third Owner,Manual,1405 CC,"13.5@ 2,500(kgm@ rpm)",5.0,Diesel
3322,Tata Indica V2 DLS TC,2009,73322,$1.23,39.52mpg,1233.009,Individual,Second Owner,Manual,1405 CC,"12.5@ 2,500(kgm@ rpm)",5.0,Diesel
3479,Tata Indigo CS eGLX BS IV,2011,55923,$1.61,36.79mpg,1233.009,Individual,Second Owner,Manual,1193 CC,100Nm@ 2700rpm,5.0,Petrol
938,Maruti 800 AC,2007,55923,$1.61,37.87mpg,1233.009,Individual,First Owner,Manual,796 CC,59Nm@ 2500rpm,4.0,Petrol
1259,Hyundai Getz GLE,2006,62137,$1.45,35.99mpg,1233.009,Individual,Third Owner,Manual,1341 CC,115Nm@ 3200rpm,5.0,Petrol
2616,Tata Indica V2 DL BSIII,2007,31068,$2.9,42.06mpg,1233.009,Individual,First Owner,Manual,1396 CC,85Nm@ 2500rpm,5.0,Diesel
1555,Maruti Alto LX,2005,62137,$1.45,46.34mpg,1233.009,Individual,Fourth & Above Owner,Manual,796 CC,62Nm@ 3000rpm,5.0,Petrol
7187,Maruti Zen Estilo LXI BSIII,2007,43496,$2.07,42.81mpg,1233.009,Individual,First Owner,Manual,998 CC,90Nm@ 3500rpm,5.0,Petrol
1161,Maruti Alto LXI,2005,24855,$3.62,46.34mpg,1233.009,Individual,Second Owner,Manual,796 CC,62Nm@ 3000rpm,5.0,Petrol
2150,Chevrolet Spark 1.0,2010,43496,$2.07,42.34mpg,1233.009,Individual,Second Owner,Manual,995 CC,90.3Nm@ 4200rpm,5.0,Petrol
8041,Maruti Wagon R LXI Minor,2007,68351,$1.32,44.46mpg,1233.009,Individual,Fourth & Above Owner,Manual,1061 CC,84Nm@ 3500rpm,5.0,Petrol
6766,Chevrolet Spark 1.0 LT,2007,37282,$2.41,42.34mpg,1233.009,Individual,Second Owner,Manual,995 CC,90.3Nm@ 4200rpm,5.0,Petrol
4701,Tata Indica V2 DLE BSII,2007,55923,$1.61,40.46mpg,1233.009,Individual,Third Owner,Manual,1396 CC,"8.5@ 2,500(kgm@ rpm)",5.0,Diesel
3324,Tata Indica V2 2001-2011 DLS BSIII,2009,74564,$1.21,42.06mpg,1233.009,Individual,Second Owner,Manual,1396 CC,85Nm@ 2500rpm,5.0,Diesel
2435,Ford Fusion Plus 1.4 TDCi Diesel,2008,68351,$1.32,41.63mpg,1233.009,Individual,Second Owner,Manual,1399 CC,"16@ 2,000(kgm@ rpm)",5.0,Diesel
7197,Maruti Alto LX,2004,43496,$2.07,46.34mpg,1233.009,Individual,Fourth & Above Owner,Manual,796 CC,62Nm@ 3000rpm,5.0,Petrol
6305,Maruti Alto LXI,2004,68351,$1.32,46.34mpg,1233.009,Individual,Third Owner,Manual,796 CC,62Nm@ 3000rpm,5.0,Petrol
1187,Chevrolet Spark 1.0 E,2009,31068,$2.9,37.63mpg,1233.009,Individual,Second Owner,Manual,995 CC,"9.2@ 4,200(kgm@ rpm)",5.0,Petrol
302,Maruti Alto LXI,2005,61740,$1.46,46.34mpg,1233.009,Individual,Second Owner,Manual,796 CC,62Nm@ 3000rpm,5.0,Petrol
958,Maruti Zen Estilo 1.1 LXI BSIII,2007,37282,$2.41,42.81mpg,1233.009,Individual,Second Owner,Manual,1061 CC,84Nm@ 3500rpm,5.0,Petrol
2330,Chevrolet Spark 1.0 LS,2007,57787,$1.56,42.34mpg,1233.009,Individual,Third Owner,Manual,995 CC,90.3Nm@ 4200rpm,5.0,Petrol
6307,Maruti Wagon R LXI,2006,104390,$0.86,44.46mpg,1233.009,Individual,Second Owner,Manual,998 CC,90Nm@ 3500rpm,5.0,Petrol
4374,Tata Indigo LS,2005,74564,$1.21,37.87mpg,1233.009,Individual,Fourth & Above Owner,Manual,1405 CC,"13.5@ 2,500(kgm@ rpm)",5.0,Diesel
6519,Maruti Alto LX,2004,37282,$2.41,46.34mpg,1233.009,Individual,First Owner,Manual,796 CC,62Nm@ 3000rpm,5.0,Petrol
2024,Tata Indigo GLS,2005,45981,$1.96,30.11mpg,1233.009,Individual,Second Owner,Manual,1396 CC,"12@ 3,500(kgm@ rpm)",5.0,Petrol
3543,Tata Indica V2 DLE BSIII,2009,37282,$2.41,42.06mpg,1233.009,Individual,Second Owner,Manual,1396 CC,85Nm@ 2500rpm,5.0,Diesel
343,Maruti Wagon R LXI,2005,55923,$1.59,44.46mpg,1219.3089,Individual,Second Owner,Manual,998 CC,90Nm@ 3500rpm,5.0,Petrol
508,Tata Indica V2 2001-2011 DLS BSIII,2009,125424,$0.7,42.06mpg,1205.6088,Individual,Second Owner,Manual,1396 CC,85Nm@ 2500rpm,5.0,Diesel
7728,Tata Manza Aqua Quadrajet,2011,60486,$1.45,44.22mpg,1205.6088,Dealer,First Owner,Manual,1248 CC,200Nm@ 1750-3000rpm,5.0,Diesel
2140,Daewoo Matiz SS,2000,29174,$2.95,43.51mpg,1178.2086,Individual,First Owner,Manual,796 CC,71Nm@ 3500rpm,5.0,Petrol
6872,Maruti Alto LXi,2007,74564,$1.14,46.34mpg,1164.5085,Individual,Third Owner,Manual,796 CC,62Nm@ 3000rpm,5.0,Petrol
951,Maruti Zen D,2003,74564,$1.14,48.92mpg,1164.5085,Individual,Third Owner,Manual,1527 CC,789Nm@ 2250rpm,5.0,Diesel
745,Tata Indica V2 DLX TC,2006,74564,$1.14,39.52mpg,1164.5085,Individual,Third Owner,Manual,1405 CC,"13@ 2,500(kgm@ rpm)",5.0,Diesel
335,Maruti Zen Estilo LXI BSIII,2007,49710,$1.71,42.81mpg,1164.5085,Individual,Second Owner,Manual,998 CC,90Nm@ 3500rpm,5.0,Petrol
3032,Maruti Wagon R LX Minor,2007,62137,$1.37,44.46mpg,1164.5085,Individual,Third Owner,Manual,1061 CC,84Nm@ 3500rpm,5.0,Petrol
337,Maruti Alto LX,2005,49710,$1.71,46.34mpg,1164.5085,Individual,Fourth & Above Owner,Manual,796 CC,62Nm@ 3000rpm,5.0,Petrol
6412,Maruti Alto LX BSIII,2006,37282,$2.28,46.34mpg,1164.5085,Individual,Second Owner,Manual,796 CC,62Nm@ 3000rpm,5.0,Petrol
5773,Tata Indica V2 DLS,2007,93206,$0.91,40.46mpg,1164.5085,Individual,Second Owner,Manual,1396 CC,"8.5@ 2,500(kgm@ rpm)",5.0,Diesel
6415,Tata Indica V2 LSi,2008,15534,$5.47,39.61mpg,1164.5085,Individual,Second Owner,Manual,1193 CC,99.8Nm@ 2700rpm,5.0,Petrol
5346,Tata Indigo LX,2008,74564,$1.14,39.99mpg,1164.5085,Individual,First Owner,Manual,1405 CC,"13.5@ 2,500(kgm@ rpm)",5.0,Diesel
191,Maruti Zen LXI,2005,55923,$1.52,40.69mpg,1164.5085,Individual,First Owner,Manual,993 CC,78Nm@ 4500rpm,5.0,Petrol
2507,Maruti Alto LXi,2006,93206,$0.91,46.34mpg,1164.5085,Individual,Second Owner,Manual,796 CC,62Nm@ 3000rpm,5.0,Petrol
759,Maruti Alto LX,2005,93206,$0.91,46.34mpg,1164.5085,Individual,Second Owner,Manual,796 CC,62Nm@ 3000rpm,5.0,Petrol
2789,Tata Indigo LX,2009,49710,$1.71,39.99mpg,1164.5085,Individual,Second Owner,Manual,1405 CC,"13.5@ 2,500(kgm@ rpm)",5.0,Diesel
5597,Tata Indica V2 DLS TC,2004,74564,$1.14,39.52mpg,1164.5085,Individual,Second Owner,Manual,1405 CC,"12.5@ 2,500(kgm@ rpm)",5.0,Diesel
4775,Maruti Alto LX BSIII,2009,55923,$1.52,46.34mpg,1164.5085,Individual,Second Owner,Manual,796 CC,62Nm@ 3000rpm,5.0,Petrol
3797,Maruti Zen Estilo LXI BSIII,2007,99419,$0.85,42.81mpg,1164.5085,Individual,Fourth & Above Owner,Manual,998 CC,90Nm@ 3500rpm,5.0,Petrol
5416,Maruti Alto STD,2010,93206,$0.91,46.34mpg,1164.5085,Individual,Third Owner,Manual,796 CC,62Nm@ 3000rpm,5.0,Petrol
2521,Maruti Wagon R LXI,2004,68351,$1.24,44.46mpg,1164.5085,Individual,First Owner,Manual,998 CC,90Nm@ 3500rpm,5.0,Petrol
2318,Tata Indica V2 eLX,2012,55923,$1.48,58.8mpg,1137.1082999999999,Individual,Second Owner,Manual,1396 CC,140Nm@ 1800-3000rpm,5.0,Diesel
1263,Hyundai Getz GLE,2006,62137,$1.3,35.99mpg,1109.7081,Individual,Fourth & Above Owner,Manual,1341 CC,115Nm@ 3200rpm,5.0,Petrol
310,Maruti 800 Std,2006,49710,$1.63,37.87mpg,1109.7081,Individual,First Owner,Manual,796 CC,59Nm@ 2500rpm,4.0,Petrol
441,Maruti 800 AC BSIII,2004,49710,$1.63,37.87mpg,1109.7081,Individual,Second Owner,Manual,796 CC,59Nm@ 2500rpm,4.0,Petrol
1265,Honda City 1.5 EXI,2002,100041,$0.81,30.58mpg,1109.7081,Individual,Fourth & Above Owner,Manual,1493 CC,13.1kgm@ 4600rpm,5.0,Petrol
4515,Hyundai Accent GLE,2005,31068,$2.59,31.05mpg,1102.85805,Individual,Third Owner,Manual,1495 CC,"12.5@ 3,500(kgm@ rpm)",5.0,Petrol
4812,Chevrolet Spark 1.0,2010,49710,$1.61,42.34mpg,1096.008,Individual,Second Owner,Manual,995 CC,90.3Nm@ 4200rpm,5.0,Petrol
7172,Tata Indica V2 DLS,2009,68351,$1.17,40.46mpg,1096.008,Individual,Second Owner,Manual,1396 CC,"8.5@ 2,500(kgm@ rpm)",5.0,Diesel
4556,Tata Nano XE,2015,37282,$2.15,56.22mpg,1096.008,Individual,First Owner,Manual,624 CC,51Nm@ 4000rpm,4.0,Petrol
7723,Chevrolet Spark 1.0 LT,2012,43496,$1.84,38.1mpg,1096.008,Individual,Second Owner,Manual,995 CC,90.3Nm@ 4200rpm,5.0,Petrol
6639,Maruti 800 AC,1999,16354,$4.89,37.87mpg,1096.008,Individual,First Owner,Manual,796 CC,59Nm@ 2500rpm,4.0,Petrol
721,Hyundai Accent GLE,2004,74564,$1.07,31.05mpg,1096.008,Individual,Second Owner,Manual,1495 CC,"12.5@ 3,500(kgm@ rpm)",5.0,Petrol
6936,Tata Indica V2 DLS TC,2007,68351,$1.17,39.52mpg,1096.008,Individual,Third Owner,Manual,1405 CC,"12.5@ 2,500(kgm@ rpm)",5.0,Diesel
2327,Maruti Omni 5 Str STD,1998,43496,$1.84,32.93mpg,1096.008,Individual,First Owner,Manual,796 CC,6.1kgm@ 3000rpm,5.0,Petrol
4708,Tata Indigo LS,2004,154224,$0.52,37.87mpg,1096.008,Individual,Second Owner,Manual,1405 CC,"13.5@ 2,500(kgm@ rpm)",5.0,Diesel
6958,Hyundai Accent GLS 1.6 ABS,2003,24855,$3.22,33.87mpg,1096.008,Individual,Second Owner,Manual,1599 CC,12.5kgm@ 3500rpm,5.0,Petrol
4339,Maruti Wagon R LX BSIII,2008,62137,$1.29,40.69mpg,1096.008,Individual,Third Owner,Manual,1061 CC,"8.6@ 3,500(kgm@ rpm)",5.0,Petrol
782,Chevrolet Aveo U-VA 1.2 LS,2008,43496,$1.84,35.89mpg,1096.008,Individual,Second Owner,Manual,1150 CC,110Nm@ 4400rpm,5.0,Petrol
5143,Maruti Zen D,2006,68351,$1.17,48.92mpg,1096.008,Individual,Second Owner,Manual,1527 CC,789Nm@ 2250rpm,5.0,Diesel
5080,Maruti 800 AC,1999,49710,$1.61,37.87mpg,1096.008,Individual,Third Owner,Manual,796 CC,59Nm@ 2500rpm,4.0,Petrol
6472,Maruti Wagon R LX BSIII,2006,55923,$1.43,40.69mpg,1096.008,Individual,Second Owner,Manual,1061 CC,"8.6@ 3,500(kgm@ rpm)",5.0,Petrol
3025,Maruti Wagon R AX Minor,2007,39146,$2.04,44.46mpg,1096.008,Individual,Third Owner,Automatic,1061 CC,84Nm@ 3500rpm,5.0,Petrol
1162,Maruti Alto LXI,2005,24855,$3.22,46.34mpg,1096.008,Individual,Second Owner,Manual,796 CC,62Nm@ 3000rpm,5.0,Petrol
5748,Tata Indica GLS BS IV,2007,49710,$1.61,35.99mpg,1096.008,Individual,Third Owner,Manual,1193 CC,102Nm@ 2600rpm,5.0,Petrol
5759,Maruti Wagon R LXI,2006,93206,$0.86,44.46mpg,1096.008,Individual,Fourth & Above Owner,Manual,998 CC,90Nm@ 3500rpm,5.0,Petrol
808,Maruti 800 AC,2000,43496,$1.84,37.87mpg,1096.008,Individual,Fourth & Above Owner,Manual,796 CC,59Nm@ 2500rpm,4.0,Petrol
242,Hyundai Accent GLE,2007,74564,$1.07,31.05mpg,1096.008,Individual,Second Owner,Manual,1495 CC,"12.5@ 3,500(kgm@ rpm)",5.0,Petrol
1735,Maruti Omni 8 Seater BSII,2012,74564,$1.07,46.34mpg,1096.008,Individual,Second Owner,Manual,796 CC,6.1kgm@ 3000rpm,8.0,Petrol
1217,Tata Nano CX,2013,18641,$4.29,59.74mpg,1096.008,Individual,First Owner,Manual,624 CC,51Nm@ 4000+/-500rpm,4.0,Petrol
6353,Maruti Alto AX,2005,55923,$1.43,46.34mpg,1096.008,Individual,Second Owner,Automatic,796 CC,62Nm@ 3000rpm,5.0,Petrol
2122,Chevrolet Spark 1.0 LS,2009,49710,$1.61,42.34mpg,1096.008,Individual,Fourth & Above Owner,Manual,995 CC,90.3Nm@ 4200rpm,5.0,Petrol
3661,Tata Indica GLS BS IV,2007,23612,$3.3,35.99mpg,1068.6078,Individual,Second Owner,Manual,1193 CC,102Nm@ 2600rpm,5.0,Petrol
7684,Chevrolet Spark 1.0 PS,2008,49710,$1.52,37.63mpg,1034.7274527,Individual,First Owner,Manual,995 CC,90.3Nm@ 4200rpm,5.0,Petrol
1317,Maruti Wagon R AX,2006,37282,$2.01,44.46mpg,1027.5075,Individual,First Owner,Automatic,998 CC,90Nm@ 3500rpm,5.0,Petrol
7735,Maruti 800 AC,2008,18020,$4.16,37.87mpg,1027.5075,Individual,First Owner,Manual,796 CC,59Nm@ 2500rpm,4.0,Petrol
2114,Maruti 800 Std BSII,2004,28583,$2.62,37.87mpg,1027.5075,Individual,Fourth & Above Owner,Manual,796 CC,59Nm@ 2500rpm,4.0,Petrol
3378,Ambassador CLASSIC 1500 DSL AC,2000,55923,$1.34,30.11mpg,1027.5075,Individual,Second Owner,Manual,1489 CC,72.9Nm@ 2250rpm,5.0,Diesel
2807,Tata Indica V2 LSi,2012,7456,$10.06,39.61mpg,1027.5075,Individual,First Owner,Manual,1193 CC,99.8Nm@ 2700rpm,5.0,Petrol
4645,Maruti 800 AC,2007,37282,$2.01,37.87mpg,1027.5075,Individual,Second Owner,Manual,796 CC,59Nm@ 2500rpm,4.0,Petrol
2496,Maruti Zen LX,2002,18641,$4.02,40.69mpg,1027.5075,Individual,Third Owner,Manual,993 CC,78Nm@ 4500rpm,5.0,Petrol
6417,Honda City 1.5 EXI,2005,74564,$1.01,30.58mpg,1027.5075,Individual,First Owner,Manual,1493 CC,13.1kgm@ 4600rpm,5.0,Petrol
980,Tata Indica V2 DL BSIII,2011,87302,$0.86,42.06mpg,1027.5075,Individual,Third Owner,Manual,1396 CC,85Nm@ 2500rpm,5.0,Diesel
4181,Tata Indica GLS BS IV,2007,62137,$1.21,35.99mpg,1027.5075,Individual,Second Owner,Manual,1193 CC,102Nm@ 2600rpm,5.0,Petrol
1379,Maruti 800 DX 5 Speed,2001,21748,$3.45,37.87mpg,1027.5075,Individual,Third Owner,Manual,796 CC,59Nm@ 2500rpm,4.0,Petrol
3865,Chevrolet Spark 1.0 LS,2010,74564,$1.01,42.34mpg,1027.5075,Individual,First Owner,Manual,995 CC,90.3Nm@ 4200rpm,5.0,Petrol
2615,Chevrolet Spark 1.0 LT,2007,24855,$2.9,42.34mpg,986.4072,Individual,Second Owner,Manual,995 CC,90.3Nm@ 4200rpm,5.0,Petrol
3459,Maruti Zen Estilo 1.1 LX BSIII,2007,49710,$1.41,42.81mpg,959.007,Individual,Second Owner,Manual,1061 CC,84Nm@ 3500rpm,5.0,Petrol
1855,Tata Indica V2 DLS TC,2008,62137,$1.13,39.52mpg,959.007,Individual,First Owner,Manual,1405 CC,"12.5@ 2,500(kgm@ rpm)",5.0,Diesel
3460,Maruti Zen Estilo 1.1 LX BSIII,2007,49710,$1.41,42.81mpg,959.007,Individual,Second Owner,Manual,1061 CC,84Nm@ 3500rpm,5.0,Petrol
4285,Maruti 800 DX,1998,62137,$1.13,37.87mpg,959.007,Individual,Second Owner,Manual,796 CC,59Nm@ 2500rpm,4.0,Petrol
4047,Tata Indica V2 DLS,2007,68351,$1.02,40.46mpg,959.007,Individual,Second Owner,Manual,1396 CC,"8.5@ 2,500(kgm@ rpm)",5.0,Diesel
7624,Tata Nano Cx,2011,49710,$1.41,61.16mpg,959.007,Individual,First Owner,Manual,624 CC,48Nm@ 3000rpm,4.0,Petrol
7616,Tata Nano Lx BSIV,2012,31068,$2.25,59.74mpg,959.007,Individual,Second Owner,Manual,624 CC,51Nm@ 4000+/-500rpm,4.0,Petrol
5022,Maruti Zen LXI,2004,93206,$0.75,40.69mpg,959.007,Individual,First Owner,Manual,993 CC,78Nm@ 4500rpm,5.0,Petrol
5878,Tata Nano Lx,2011,24855,$2.82,61.16mpg,959.007,Individual,First Owner,Manual,624 CC,4.8kgm@ 3000rpm,4.0,Petrol
6919,Maruti Esteem LX - BSIII,1999,40389,$1.73,37.4mpg,959.007,Individual,Fourth & Above Owner,Manual,1298 CC,110Nm@ 4500rpm,5.0,Petrol
6920,Maruti Esteem LX - BSIII,1999,43496,$1.61,37.4mpg,959.007,Individual,Fourth & Above Owner,Manual,1298 CC,110Nm@ 4500rpm,5.0,Petrol
5498,Maruti Wagon R VXI,2005,31068,$2.25,44.46mpg,959.007,Individual,Third Owner,Manual,998 CC,90Nm@ 3500rpm,5.0,Petrol
3829,Maruti Wagon R LXI,2005,116818,$0.6,44.46mpg,959.007,Individual,Fourth & Above Owner,Manual,998 CC,90Nm@ 3500rpm,5.0,Petrol
7741,Maruti 800 AC BSIII,2008,36909,$1.9,37.87mpg,959.007,Individual,Fourth & Above Owner,Manual,796 CC,59Nm@ 2500rpm,4.0,Petrol
2761,Maruti 800 EX,2004,136701,$0.51,37.87mpg,959.007,Individual,Second Owner,Manual,796 CC,59Nm@ 2500rpm,4.0,Petrol
5702,Maruti Zen LXI,1997,62137,$1.13,40.69mpg,959.007,Individual,Second Owner,Manual,993 CC,78Nm@ 4500rpm,5.0,Petrol
5677,Tata Indica Vista Terra TDI BSIII,2011,49710,$1.41,39.99mpg,959.007,Individual,Second Owner,Manual,1405 CC,135Nm@ 2500rpm,5.0,Diesel
5610,Maruti Zen LX BSII,1998,24855,$2.82,40.69mpg,959.007,Individual,Second Owner,Manual,993 CC,78Nm@ 4500rpm,5.0,Petrol
2770,Tata Nano Cx,2009,9321,$7.51,61.16mpg,959.007,Individual,First Owner,Manual,624 CC,48Nm@ 3000rpm,4.0,Petrol
6848,Maruti Alto LXI,2004,43496,$1.61,46.34mpg,959.007,Individual,Second Owner,Manual,796 CC,62Nm@ 3000rpm,5.0,Petrol
3805,Maruti Wagon R LXI,2006,68351,$1.02,44.46mpg,959.007,Individual,Fourth & Above Owner,Manual,998 CC,90Nm@ 3500rpm,5.0,Petrol
1501,Maruti Wagon R LXI,2004,43496,$1.61,44.46mpg,959.007,Individual,Second Owner,Manual,998 CC,90Nm@ 3500rpm,5.0,Petrol
4496,Maruti Esteem DI,2003,12427,$5.63,37.4mpg,959.007,Individual,First Owner,Manual,1527 CC,96Nm@ 2500rpm,5.0,Diesel
4372,Opel Astra 1.6,1998,68351,$0.99,30.81mpg,931.6068,Individual,Third Owner,Manual,1598 CC,121Nm@ 2800rpm,5.0,Petrol
760,Tata Indica V2 DL BSIII,2006,68351,$0.99,42.06mpg,924.75675,Individual,Fourth & Above Owner,Manual,1396 CC,85Nm@ 2500rpm,5.0,Diesel
5668,Tata Indica V2 DLX,2008,49710,$1.35,40.46mpg,917.9067,Individual,Second Owner,Manual,1396 CC,"8.5@ 2,500(kgm@ rpm)",5.0,Diesel
3709,Tata Nano XE,2017,43496,$1.52,56.22mpg,904.2066,Individual,Third Owner,Manual,624 CC,51Nm@ 4000rpm,4.0,Petrol
5992,Maruti 800 AC,2000,62137,$1.05,37.87mpg,890.5065,Individual,Third Owner,Manual,796 CC,59Nm@ 2500rpm,4.0,Petrol
365,Maruti Wagon R LXI,2005,21748,$2.99,44.46mpg,890.5065,Individual,First Owner,Manual,998 CC,90Nm@ 3500rpm,5.0,Petrol
328,Maruti Zen LXI,2003,37282,$1.74,40.69mpg,890.5065,Individual,Fourth & Above Owner,Manual,993 CC,78Nm@ 4500rpm,5.0,Petrol
6858,Maruti Wagon R LXI,2005,55923,$1.16,44.46mpg,890.5065,Individual,Second Owner,Manual,998 CC,90Nm@ 3500rpm,5.0,Petrol
6687,Maruti 800 EX 5 Speed,2006,74564,$0.87,37.87mpg,890.5065,Individual,Second Owner,Manual,796 CC,59Nm@ 2500rpm,4.0,Petrol
8020,Tata Indica V2 DLS,2007,74564,$0.87,40.46mpg,890.5065,Individual,Third Owner,Manual,1396 CC,"8.5@ 2,500(kgm@ rpm)",5.0,Diesel
7161,Hyundai Getz 1.1 GLE,2007,43496,$1.49,35.28mpg,890.5065,Individual,Third Owner,Manual,1086 CC,"10.4@ 3,200(kgm@ rpm)",5.0,Petrol
4892,Chevrolet Spark 1.0 LS,2008,62137,$1.05,42.34mpg,890.5065,Individual,Third Owner,Manual,995 CC,90.3Nm@ 4200rpm,5.0,Petrol
5134,Maruti 800 AC,2008,6214,$10.46,37.87mpg,890.5065,Individual,Second Owner,Manual,796 CC,59Nm@ 2500rpm,4.0,Petrol
4985,Chevrolet Spark 1.0 LS,2008,62137,$1.05,42.34mpg,890.5065,Individual,Third Owner,Manual,995 CC,90.3Nm@ 4200rpm,5.0,Petrol
7313,Tata Indica V2 DLS,2008,68351,$0.95,40.46mpg,890.5065,Individual,Second Owner,Manual,1396 CC,"8.5@ 2,500(kgm@ rpm)",5.0,Diesel
4013,Maruti Wagon R VXI,2003,43496,$1.49,44.46mpg,890.5065,Individual,Fourth & Above Owner,Manual,998 CC,90Nm@ 3500rpm,5.0,Petrol
5739,Maruti Alto LX,2006,62137,$1.05,46.34mpg,890.5065,Individual,Second Owner,Manual,796 CC,62Nm@ 3000rpm,5.0,Petrol
6416,Maruti Alto LXI,2003,70836,$0.92,46.34mpg,890.5065,Individual,First Owner,Manual,796 CC,62Nm@ 3000rpm,5.0,Petrol
2479,Chevrolet Aveo U-VA 1.2,2007,18641,$3.49,34.58mpg,890.5065,Individual,Second Owner,Manual,1150 CC,"11.2@ 4,400(kgm@ rpm)",5.0,Petrol
4128,Tata Indica V2 GLX BSIII,2008,31068,$2.09,35.99mpg,890.5065,Individual,Second Owner,Manual,1396 CC,"12.4@ 2,600(kgm@ rpm)",5.0,Petrol
7691,Maruti Wagon R LX,2006,123031,$0.53,44.46mpg,890.5065,Individual,Second Owner,Manual,998 CC,90Nm@ 3500rpm,5.0,Petrol
195,Hyundai Getz GLS,2005,53438,$1.22,35.99mpg,890.5065,Individual,First Owner,Manual,1341 CC,115Nm@ 3200rpm,5.0,Petrol
2452,Tata Nano Lx BSIV,2010,16424,$3.96,59.74mpg,890.5065,Dealer,First Owner,Manual,624 CC,51Nm@ 4000+/-500rpm,4.0,Petrol
1890,Maruti 800 Std MPFi,2003,55923,$1.16,37.87mpg,890.5065,Individual,Fourth & Above Owner,Manual,796 CC,59Nm@ 2500rpm,4.0,Petrol
7531,Tata Indica V2 DLE BSIII,2007,74564,$0.87,42.06mpg,890.5065,Individual,Third Owner,Manual,1396 CC,85Nm@ 2500rpm,5.0,Diesel
975,Hyundai Getz GLS,2005,52816,$1.23,35.99mpg,890.5065,Individual,First Owner,Manual,1341 CC,115Nm@ 3200rpm,5.0,Petrol
3807,Maruti Wagon R LXI,2005,21748,$2.99,44.46mpg,890.5065,Individual,First Owner,Manual,998 CC,90Nm@ 3500rpm,5.0,Petrol
2049,Maruti Zen Base,2002,49710,$1.31,40.69mpg,890.5065,Individual,Second Owner,Manual,993 CC,78Nm@ 4500rpm,5.0,Petrol
